Species,Type,WindExposition,Slope,Ruggedness,Roughness,Elevation,pH,Longitude,Latitude,Drainage,DistanceToTheCoast,DistanceToNearestRiver,CalciumContent,Aspect Eastness,Aspect Northness,DistanceToTheRoad,Possum,RedDeer,Rats,BIOEnd1,BIOEnd2,BIOEnd3,BIOEnd4,BIOEnd5,BIOEnd6,BIOEnd7,BIOEnd8,BIOEnd9,BIOEnd10,BIOEnd11,BIOEnd12,BIOEnd13,BIOEnd14,BIOEnd15,BIOEnd16,BIOEnd17,BIOEnd18,BIOEnd19,Model
Knightia excelsa,Gr,0.0983,0.9114,2.0729,6.6160,200.2874,0.2705,1.5576,1.1632,-0.3819,22881.5605,417.3373,-0.0813,-0.0793,-0.0817,-261.4675,-0.0035,-0.0198,0.0002,-0.4968,0.6111,-0.0014,0.2564,0.5093,-0.8436,1.3531,-0.8504,-0.4043,-0.1553,-0.7896,-1081.9722,-130.9561,-52.8718,9.0192,-326.7196,-214.2974,-238.8951,-259.2147,RFEnsemble
Raukaua simplex,D,0.9532,6.1960,9.9419,31.9153,116.6011,4.9481,168.8034,-45.4638,3.5410,6672.3906,1498.1532,1.4161,-0.1172,0.0334,7638.9321,0.9563,-0.1774,-0.9883,11.2522,8.3074,0.4696,2.9840,20.4125,2.6767,17.7358,11.4597,11.0240,15.0406,7.4071,2499.2561,372.2630,90.2010,39.8194,839.7920,430.3269,634.4073,556.6647,RFEnsemble
Raukaua simplex,Is,0.1088,10.2721,17.1625,56.3424,350.4526,0.4938,3.0886,2.6449,0.7088,25131.0215,1028.7457,0.5652,0.7199,0.6927,7047.4238,0.1798,0.8075,0.0220,2.0996,1.4039,0.0369,0.3098,2.2267,2.1058,2.0588,1.8659,2.9588,1.9905,2.3128,1062.6345,148.2012,48.3181,7.9185,346.5836,198.6026,264.4708,239.0322,RFEnsemble
Raukaua simplex,Ds,0.0798,7.8105,11.9855,38.4487,177.5796,0.5479,1.0403,1.4390,1.3314,7618.7642,1296.6245,0.5733,0.6850,0.7183,11444.1221,0.2924,0.9841,0.1522,0.8657,1.0431,0.0246,0.2566,1.1991,0.9652,1.6667,1.1415,1.1645,0.9204,0.9697,1657.0758,238.8715,75.0427,5.9020,550.1345,301.7915,437.9485,332.9908,RFEnsemble
Raukaua simplex,I,1.0494,16.0531,25.3983,81.3249,626.7830,5.0545,172.7990,-41.8615,4.6098,43534.2266,1408.3010,1.3782,0.0251,-0.0351,4487.6631,0.9840,-0.5904,-1.0000,10.6509,8.8033,0.4367,3.6217,21.5826,1.4633,20.1193,9.8552,11.9885,15.3127,6.0437,1934.7673,294.5499,68.4975,41.9818,661.8105,319.1307,430.6219,501.4121,RFEnsemble
Raukaua simplex,Gr,0.0963,9.8571,15.4564,49.4096,510.1818,0.1064,3.9956,3.6023,1.0689,36861.8359,-89.8522,-0.0379,0.1424,-0.0685,-3151.2690,0.0277,-0.4130,-0.0117,-0.6013,0.4960,-0.0330,0.6377,1.1702,-1.2135,2.3835,-1.6045,0.9645,0.2721,-1.3633,-564.4888,-77.7132,-21.7036,2.1623,-177.9815,-111.1962,-203.7854,-55.2526,RFEnsemble
Pseudopanax linearis,D,0.9877,13.4003,21.3983,68.0551,339.3064,4.9005,172.5018,-41.9161,4.4789,27360.4766,1285.2241,1.2139,-0.1014,0.0116,5107.3394,0.9831,-0.7238,-0.9950,11.7975,8.8791,0.4539,3.4032,22.2030,2.6403,19.5628,10.8896,13.2818,16.1765,7.4656,2218.6365,334.5637,76.6376,40.6875,755.2749,367.0823,498.3427,567.5098,RFEnsemble
Pseudopanax linearis,Is,0.1019,8.9865,17.0458,56.8190,283.0499,0.4177,2.5704,1.8959,0.7818,24898.5137,945.7858,0.4993,0.7306,0.6814,9292.1152,0.2515,0.3675,0.0122,1.2300,1.4237,0.0359,0.3132,1.7597,1.2998,2.1998,1.5807,1.9974,1.2509,1.3143,1583.7196,219.9670,73.7686,7.4967,517.6111,297.1837,420.3815,324.3161,RFEnsemble
Pseudopanax linearis,Ds,0.1031,9.0940,15.0644,48.7410,204.9734,0.4353,3.1829,2.7695,0.9547,21819.3320,1087.8296,0.4771,0.7207,0.6857,9029.5059,0.1831,0.6901,0.1007,0.9970,1.2732,0.0283,0.3177,1.6489,1.1830,2.1043,1.0454,1.9384,1.1699,1.0425,1016.9286,150.6183,41.9767,5.8543,341.8860,184.1773,276.6783,209.0226,RFEnsemble
Pseudopanax linearis,I,1.0954,25.0091,39.1480,126.9017,981.0336,4.6762,170.6258,-43.4642,4.4907,45100.1484,1527.3582,1.3052,0.0384,-0.0197,9455.9014,0.9680,-0.9302,-1.0001,8.3536,7.8811,0.4025,3.7091,19.1895,-0.3218,19.5113,8.0681,9.0358,13.1297,3.6317,2865.7881,416.9319,114.8379,37.5322,951.7558,505.4098,677.3124,672.3610,RFEnsemble
Pseudopanax linearis,Gr,0.1077,11.6087,17.7498,58.8467,641.7272,-0.2244,-1.8759,-1.5481,0.0118,17739.6719,242.1340,0.0913,0.1398,-0.0313,4348.5620,-0.0151,-0.2064,-0.0052,-3.4439,-0.9980,-0.0514,0.3059,-3.0135,-2.9621,-0.0515,-2.8215,-4.2460,-3.0468,-3.8340,647.1516,82.3683,38.2002,-3.1553,196.4809,138.3275,178.9698,104.8512,RFEnsemble
Fuscospora truncata,D,1.0027,11.6253,18.4377,58.5124,404.0564,5.2564,173.9504,-40.3361,4.4384,32921.6289,1465.2555,1.4115,0.0630,0.0582,2180.1177,0.9914,-0.2554,-1.0006,12.4902,9.1378,0.4541,3.5156,23.2459,3.1243,20.1218,11.2873,14.2804,17.0252,8.0322,1495.0021,243.5163,44.4406,47.0973,536.4631,225.5634,314.8459,423.6193,RFEnsemble
Fuscospora truncata,Is,0.1087,8.6053,14.2091,46.0972,186.8725,0.4549,2.3667,1.7762,0.8078,18418.4238,1013.0917,0.6327,0.6758,0.6475,3078.2244,0.0988,0.8730,0.0000,0.7573,0.7687,0.0182,0.1966,1.0517,0.9097,1.1857,1.0348,1.3154,0.7841,0.8137,748.3609,108.3066,34.4025,7.0775,240.4327,146.2672,200.2652,146.3200,RFEnsemble
Fuscospora truncata,Ds,0.1042,8.8681,14.0638,45.4666,338.3409,0.4564,2.4943,2.8802,0.8827,26049.0176,1408.7396,0.6020,0.7011,0.7079,3135.3369,0.1352,0.9668,0.0006,2.4751,1.3358,0.0270,0.3823,2.0465,2.9638,2.3241,2.2058,2.9657,2.1961,2.8800,502.4935,72.0375,23.5526,7.8989,166.3349,92.4618,109.3662,136.4947,RFEnsemble
Fuscospora truncata,I,1.0393,12.3784,19.9972,63.3675,356.5427,4.9727,174.2284,-40.1666,4.6036,24443.7090,1363.6538,1.4525,-0.3241,-0.1382,2465.0032,0.9951,-0.4877,-1.0000,12.5824,8.7418,0.4532,3.3621,22.8223,3.4995,19.3227,11.3684,14.4737,16.9455,8.3439,2393.1338,363.6077,81.3075,41.3737,820.4329,389.0880,516.1164,636.7564,RFEnsemble
Fuscospora truncata,Gr,0.0366,0.7531,1.5594,4.8551,-47.5137,-0.2836,0.2780,0.1695,0.1652,-8477.9199,-101.6017,0.0410,-0.3871,-0.1964,284.8855,0.0037,-0.2323,0.0006,0.0922,-0.3960,-0.0008,-0.1536,-0.4237,0.3752,-0.7991,0.0811,0.1933,-0.0798,0.3117,898.1317,120.0914,36.8670,-5.7236,283.9698,163.5246,201.2705,213.1371,RFEnsemble
Coprosma autumnalis,D,0.9808,8.1786,13.4762,42.5060,217.8369,5.4060,175.8565,-37.9155,4.1192,21320.2754,1348.0322,1.6796,-0.0346,0.0573,1407.0029,0.9949,0.1287,-1.0000,14.3847,9.2538,0.4666,3.3806,24.7783,4.9845,19.7938,12.8030,16.5144,18.7751,10.1396,1664.3889,275.1902,46.9900,49.4165,609.8735,240.8523,340.8630,500.7783,RFEnsemble
Coprosma autumnalis,Is,0.1090,8.8467,14.3106,46.5764,308.4897,0.4982,2.2151,2.0977,0.7488,26128.3164,1344.9379,0.5770,0.7194,0.6932,3330.2271,0.1359,0.8269,0.0487,1.7028,1.2273,0.0249,0.3284,1.5163,2.1852,2.0959,1.7118,2.0677,1.4978,2.0031,693.7950,99.8997,29.0630,6.8713,226.5986,127.3860,169.0326,157.7562,RFEnsemble
Coprosma autumnalis,Ds,0.1043,7.8870,12.7321,40.7961,254.8913,0.3273,1.4679,1.4079,1.0795,17342.4277,1553.7456,0.6642,0.7044,0.7066,2582.1650,0.1013,0.9917,0.0094,1.7194,1.3228,0.0290,0.2651,1.9195,1.8618,1.9983,1.7772,1.7244,1.6201,1.8710,611.7274,80.0912,31.1759,8.0485,193.9478,114.2125,123.3412,171.1956,RFEnsemble
Coprosma autumnalis,I,1.0401,14.1617,22.4025,71.2309,486.1046,5.0484,173.7070,-41.0863,4.6262,33955.4414,1581.6571,1.3110,-0.0044,-0.0435,2724.4702,0.9908,-0.5622,-0.9989,11.6576,8.7008,0.4444,3.4685,22.1873,2.6085,19.5787,10.4796,13.5007,16.1436,7.2718,1770.8214,274.9496,58.4910,43.0972,613.3539,283.1558,378.0021,479.5252,RFEnsemble
Coprosma autumnalis,Gr,0.0593,5.9831,8.9263,28.7249,268.2676,-0.3576,-2.1495,-3.1708,0.5069,12635.1660,233.6249,-0.3686,0.0302,-0.1008,1317.4673,-0.0041,-0.6909,0.0011,-2.7270,-0.5530,-0.0222,0.0879,-2.5910,-2.3760,-0.2151,-2.3233,-3.0137,-2.6314,-2.8679,106.4325,-0.2406,11.5009,-6.3193,3.4805,42.3035,37.1391,-21.2530,RFEnsemble
Coprosma tenuifolia,D,0.9928,8.4857,13.4981,42.5333,380.6633,5.1421,174.4875,-39.9471,4.6747,36340.7461,886.0236,1.4682,-0.0536,-0.0036,2064.4670,0.9960,-0.2270,-1.0000,12.4827,9.3540,0.4581,3.5185,23.3042,2.8807,20.4236,11.1717,14.5340,17.0374,8.0319,2190.5779,340.4485,69.6973,43.9132,762.2390,343.9156,460.4270,598.9401,RFEnsemble
Coprosma tenuifolia,Is,0.1025,7.9507,12.8334,42.5050,341.2331,0.4532,2.7576,2.4924,0.5817,26060.7988,1050.0880,0.5562,0.6646,0.7461,3215.9048,0.0851,0.6819,0.0001,2.1419,1.1417,0.0283,0.3112,1.9566,2.3733,1.8567,1.8705,2.7122,1.9433,2.4380,434.0481,61.4314,20.1142,6.9678,143.4117,78.6252,89.8080,125.7428,RFEnsemble
Coprosma tenuifolia,Ds,0.1076,9.2768,14.8406,46.9925,280.7484,0.4645,2.2508,1.8459,0.7238,24003.0391,773.3873,0.5528,0.8048,0.5910,3604.0408,0.0903,0.9739,0.0000,1.5763,1.1243,0.0242,0.2707,1.7946,1.6306,1.8176,1.5866,1.8050,1.5351,1.6871,809.1121,114.6327,36.4428,7.1207,264.1226,149.1833,182.6971,202.4493,RFEnsemble
Coprosma tenuifolia,I,1.0706,16.0250,25.1163,80.1892,617.5301,5.0910,173.8809,-41.1173,4.6853,42478.1211,1616.7128,1.3227,-0.0390,0.0084,3205.8779,0.9965,-0.7315,-1.0001,11.0600,8.5642,0.4360,3.5528,21.7688,2.1178,19.6510,9.8687,12.8329,15.6542,6.5693,1564.5526,243.0936,52.8689,42.5899,543.6201,249.2776,332.3107,434.9617,RFEnsemble
Coprosma tenuifolia,Gr,0.0778,7.5393,11.6182,37.6559,236.8668,-0.0511,-0.6066,-1.1703,0.0106,6137.3750,730.6891,-0.1454,0.0146,0.0119,1141.4109,0.0005,-0.5045,-0.0001,-1.4227,-0.7898,-0.0221,0.0344,-1.5354,-0.7630,-0.7726,-1.3030,-1.7011,-1.3832,-1.4626,-626.0253,-97.3550,-16.8284,-1.3233,-218.6190,-94.6381,-128.1163,-163.9784,RFEnsemble
Podocarpus laetus,D,0.9744,11.9240,18.9388,60.9675,477.1346,5.2640,169.5525,-44.9400,4.0928,36348.0977,1255.3169,1.8466,0.2290,0.0344,4690.8823,0.9808,0.1072,-1.0001,10.0159,9.5623,0.4572,3.6703,21.2613,0.3283,20.9329,10.7809,9.0084,14.6455,5.2351,2430.7805,351.2552,100.0781,43.0404,806.4559,431.7414,616.7599,531.8356,RFEnsemble
Podocarpus laetus,Is,0.1127,9.6767,15.6915,51.1927,365.6601,0.4708,2.6439,2.7367,0.9157,25531.0156,1267.5641,0.6301,0.7075,0.7063,6622.7451,0.2100,0.9492,0.0526,2.4730,1.3506,0.0328,0.3500,2.3355,2.6776,2.1634,2.2557,2.9498,2.2660,2.7775,845.9647,118.5070,38.1295,8.2373,274.4161,158.9466,214.5028,187.8489,RFEnsemble
Podocarpus laetus,Ds,0.0923,12.8433,20.8946,68.1003,396.5851,0.6184,1.2526,1.2253,1.0236,22404.7207,986.6359,0.5293,0.7507,0.6187,6937.5493,0.1951,0.9942,0.0001,1.3291,1.3439,0.0413,0.3187,1.6609,1.0786,1.7311,1.5011,1.9209,1.2138,1.4543,2278.1565,299.4361,113.9990,11.3926,722.2839,439.3270,570.9703,480.4273,RFEnsemble
Podocarpus laetus,I,1.0247,12.8450,20.4660,65.1911,441.0900,5.1786,173.9554,-40.3206,4.4112,31926.4277,1467.9901,1.4511,-0.0210,-0.0093,3372.7407,0.9789,-0.3135,-0.9998,12.2506,8.7885,0.4471,3.4652,22.7717,3.1322,19.6397,11.0516,14.0367,16.7338,7.8735,1813.7802,285.1306,58.7535,44.7971,636.5341,285.3028,389.9177,497.5545,RFEnsemble
Podocarpus laetus,Gr,0.0503,0.9210,1.5273,4.2235,-36.0446,-0.0854,4.4029,4.6194,0.3183,-4421.6699,212.6732,-0.3956,-0.2500,-0.0437,-1318.1416,-0.0020,-0.4207,0.0002,2.2346,-0.7738,-0.0101,-0.2052,1.5104,2.8039,-1.2931,0.2707,5.0284,2.0883,2.6383,-617.0004,-66.1246,-41.3245,1.7568,-169.9218,-146.4386,-226.8423,-34.2811,RFEnsemble
Laurelia novae-zelandiae,D,0.9700,5.5817,9.3896,29.1809,160.8132,5.5624,174.4900,-39.1990,3.5348,21902.3340,1498.1802,1.5372,-0.0819,0.2521,1028.7964,0.9393,0.2349,-0.9973,14.2521,9.0278,0.4633,3.3167,24.5328,5.1143,19.4185,13.0381,16.0402,18.5568,10.0870,1120.7996,190.4220,28.8013,51.0024,415.3530,159.1447,234.8815,329.7617,RFEnsemble
Laurelia novae-zelandiae,Is,0.1082,7.5247,12.2989,39.2751,225.1687,0.3235,1.4832,1.6020,0.8263,24209.2578,1388.5651,0.6410,0.7198,0.6938,2155.0691,0.0746,0.9808,0.0193,1.5408,1.1557,0.0241,0.2613,1.5181,1.8215,1.8254,1.5619,1.6051,1.3987,1.7368,430.8098,61.1560,20.3636,7.0126,140.6107,78.9740,89.6753,119.3955,RFEnsemble
Laurelia novae-zelandiae,Ds,0.0963,5.6132,9.1691,28.4213,178.8031,0.4871,1.7208,2.8613,1.2685,21390.3379,1556.5560,0.6325,0.6413,0.7201,1510.3657,0.3432,0.9720,0.0728,1.7251,1.6682,0.0233,0.3991,1.3829,2.7019,2.8665,1.5912,2.0657,1.4668,2.1629,380.6836,52.7831,16.6803,7.7500,127.2874,70.5211,84.0625,108.5953,RFEnsemble
Laurelia novae-zelandiae,I,1.0197,10.3692,16.8005,52.8584,327.1275,5.3023,175.4913,-38.9039,4.5025,29036.4160,1436.1404,1.5492,0.0053,-0.0221,1533.0779,0.9973,-0.1950,-0.9999,13.3601,8.8453,0.4545,3.3906,23.7120,4.2623,19.4497,11.7775,15.5476,17.7674,9.1054,1723.7423,276.6068,51.5722,46.0013,617.7493,257.2483,352.3502,506.6839,RFEnsemble
Laurelia novae-zelandiae,Gr,0.0498,4.7876,7.4109,23.6775,166.3143,-0.2601,1.0012,0.2952,0.9677,7134.0820,-62.0398,0.0120,0.0872,-0.2743,504.2815,0.0580,-0.4299,-0.0025,-0.8920,-0.1825,-0.0088,0.0739,-0.8208,-0.8521,0.0312,-1.2606,-0.4926,-0.7894,-0.9817,602.9427,86.1848,22.7709,-5.0011,202.3962,98.1035,117.4687,176.9222,RFEnsemble
Geniostoma ligustrifolium,D,1.0571,12.6500,20.2644,64.0208,548.6221,5.0576,175.6720,-39.3024,4.8361,47888.4180,1354.9767,1.4204,-0.0168,-0.0331,2546.5251,0.9968,-0.7353,-0.9986,11.9224,8.9948,0.4457,3.5839,22.7628,2.5940,20.1690,10.4456,14.1274,16.5813,7.4191,1894.2726,290.8586,62.5911,42.1221,655.6228,298.2042,396.8822,533.9519,RFEnsemble
Geniostoma ligustrifolium,Is,0.1023,6.5926,10.7624,34.0978,129.4136,0.2537,1.3199,2.1242,1.0738,14640.2451,2148.6343,0.6692,0.7034,0.7098,1272.2900,0.1998,0.9701,0.0649,1.2758,1.1980,0.0237,0.2558,1.2384,1.7601,1.9100,1.3421,1.3893,1.1387,1.5127,394.5711,59.1855,16.2322,6.6132,136.1859,66.8470,80.5216,118.9224,RFEnsemble
Geniostoma ligustrifolium,Ds,0.0999,8.3218,13.5186,43.3964,206.0290,0.4160,1.6376,1.2389,0.4357,22370.6602,992.1531,0.5438,0.7158,0.6973,3105.2876,0.0802,0.6778,0.0530,1.1467,1.0809,0.0229,0.1875,1.4765,1.0831,1.5805,1.2224,1.1654,1.1642,1.1559,410.6884,56.1072,21.3573,5.6467,130.9534,77.7186,81.3207,111.6972,RFEnsemble
Geniostoma ligustrifolium,I,0.9878,8.1272,13.3297,41.7791,158.5117,5.4527,174.9972,-38.4517,4.0180,14013.2314,1741.2311,1.5510,-0.0381,0.0023,979.5139,0.9799,0.2429,-0.9979,14.5809,8.5638,0.4589,3.2095,24.4379,5.7970,18.6409,12.9782,16.7432,18.7591,10.5657,1471.8596,244.8654,39.7570,49.0022,543.9275,209.5366,294.6044,449.7546,RFEnsemble
Geniostoma ligustrifolium,Gr,-0.0693,-4.5228,-6.9347,-22.2417,-390.1104,0.3951,-0.6748,0.8507,-0.8181,-33875.1875,386.2544,0.1306,-0.0213,0.0354,-1567.0112,-0.0169,0.9781,0.0007,2.6586,-0.4310,0.0132,-0.3744,1.6750,3.2030,-1.5280,2.5326,2.6158,2.1778,3.1465,-422.4130,-45.9933,-22.8341,6.8801,-111.6953,-88.6676,-102.2777,-84.1973,RFEnsemble
Pseudowintera axillaris,D,0.9853,6.5052,10.5821,33.0657,231.8973,5.3999,175.4675,-38.8026,4.5080,28855.3535,1267.6987,1.5971,0.0140,-0.0267,944.2188,0.9978,-0.0342,-0.9994,13.8382,9.2232,0.4626,3.4258,24.3831,4.4245,19.9588,12.3074,15.9604,18.2835,9.5275,1637.1156,266.8710,45.8987,47.2769,591.8754,239.9444,336.9870,480.7368,RFEnsemble
Pseudowintera axillaris,Is,0.1017,7.3998,12.4600,41.2552,270.2658,0.5009,2.3517,2.0533,0.5502,25125.8242,1255.7433,0.5602,0.7238,0.6881,3694.9487,0.1130,0.5781,0.0255,1.4888,1.3234,0.0280,0.2967,1.5680,1.9372,2.1289,1.5213,1.6937,1.3647,1.6974,744.1501,99.9677,35.2843,6.7251,237.2157,139.2585,166.5922,186.4979,RFEnsemble
Pseudowintera axillaris,Ds,0.0964,4.9933,8.0584,25.1017,155.8977,0.2921,1.4511,1.5530,0.8035,24183.1445,1123.3557,0.5957,0.7109,0.7026,1545.1328,0.0659,0.9994,0.0353,1.1777,0.9242,0.0160,0.2508,1.0220,1.6211,1.6003,1.1790,1.3325,1.0198,1.4050,439.1405,66.0924,18.4183,6.5193,147.0986,79.3634,97.0623,117.2070,RFEnsemble
Pseudowintera axillaris,I,1.0828,18.0719,28.4964,90.7774,618.4817,4.9344,174.3691,-40.6434,4.7124,35938.5469,1565.7102,1.3012,-0.0499,0.0133,3642.9160,0.9937,-0.8160,-0.9997,11.1774,8.2937,0.4331,3.4625,21.5385,2.4255,19.1131,9.8372,13.2186,15.6741,6.8227,1945.0812,293.4543,69.2102,41.0834,665.2212,317.3841,409.1282,534.9474,RFEnsemble
Pseudowintera axillaris,Gr,0.0975,11.5667,17.9142,57.7117,386.5844,-0.4655,-1.0984,-1.8408,0.2044,7083.1934,298.0115,-0.2960,-0.0639,0.0400,2698.6973,-0.0042,-0.7818,-0.0004,-2.6608,-0.9295,-0.0295,0.0368,-2.8446,-1.9990,-0.8457,-2.4702,-2.7419,-2.6094,-2.7048,307.9656,26.5833,23.3115,-6.1936,73.3458,77.4397,72.1413,54.2105,RFEnsemble
Coprosma ciliata,D,1.0362,13.1737,20.8072,66.3336,549.4437,5.1822,173.2159,-41.5261,4.5352,43203.7031,1399.5038,1.4646,-0.0155,-0.0296,3296.1938,0.9810,-0.4150,-1.0005,11.1904,9.0883,0.4451,3.6266,22.2174,1.8039,20.4132,10.2889,12.6472,15.8529,6.5713,1598.9358,250.4926,52.7596,43.8390,556.8900,253.7688,345.6759,433.8030,RFEnsemble
Coprosma ciliata,Is,0.1202,13.2204,23.8895,78.4926,453.3771,0.5155,1.6816,1.2427,0.9439,15411.1680,1240.2640,0.5309,0.7182,0.6943,12141.2217,0.4259,0.8036,0.1176,1.8548,1.7092,0.0525,0.3109,2.0955,1.6179,2.2165,1.8583,2.3899,1.6978,2.0077,1939.3524,266.2859,95.5248,10.4214,630.2316,368.8829,512.0649,400.2249,RFEnsemble
Coprosma ciliata,Ds,0.1094,9.4578,15.1955,49.4997,366.4510,0.4657,2.9917,2.8023,0.8116,26251.9590,1068.6583,0.6011,0.7207,0.6924,5387.0288,0.1968,0.9101,0.0108,2.3104,1.3301,0.0327,0.3577,2.2901,2.4141,2.1171,2.0174,3.1127,2.1585,2.5921,618.0634,88.1166,27.3080,8.3038,204.0851,111.3676,129.8602,169.2106,RFEnsemble
Coprosma ciliata,I,1.0273,23.8486,38.4782,124.8599,673.5063,4.7833,169.4719,-44.1545,4.1442,18325.9902,1554.8877,1.5041,0.0103,0.0444,12094.5762,0.9048,-0.5952,-0.9931,9.4713,7.7582,0.4118,3.4948,19.6352,0.9083,18.7270,10.0694,8.5032,13.9568,5.0087,4516.3091,645.8040,187.6083,37.9456,1494.6619,811.3578,1147.7957,978.3945,RFEnsemble
Coprosma ciliata,Gr,-0.0089,10.6749,17.6709,58.5263,124.0626,-0.3989,-3.7440,-2.6284,-0.3910,-24877.7129,155.3839,0.0396,0.0257,0.0741,8798.3828,-0.0762,-0.1802,0.0074,-1.7191,-1.3301,-0.0333,-0.1318,-2.5822,-0.8957,-1.6862,-0.2194,-4.1441,-1.8961,-1.5626,2917.3733,395.3113,134.8487,-5.8934,937.7719,557.5890,802.1198,544.5915,RFEnsemble
Melicytus ramiflorus,D,1.0514,17.6197,27.7473,89.1219,600.5160,4.8180,173.5907,-40.8085,4.5443,34918.2070,1300.3679,1.4028,-0.0405,0.0482,6968.1348,0.9806,-0.8863,-0.9921,11.0124,8.1584,0.4299,3.4415,21.2072,2.2746,18.9325,10.2785,12.0480,15.4857,6.6824,3414.0273,492.3471,133.9945,36.8619,1141.3547,588.4387,802.2391,831.6605,RFEnsemble
Melicytus ramiflorus,Is,0.1014,8.3282,13.2436,42.6527,277.6249,0.4408,2.7872,3.2967,1.0743,23486.9062,1767.3157,0.6748,0.7109,0.7030,3778.9802,0.1807,1.0000,0.0521,2.2787,1.3043,0.0254,0.3537,2.0070,2.7140,2.2223,1.9110,3.0649,2.1083,2.6147,488.6039,73.1457,20.0061,8.2137,166.3530,86.1334,105.1162,139.1074,RFEnsemble
Melicytus ramiflorus,Ds,0.1231,10.5851,17.7026,58.0584,315.0922,0.3984,3.5977,2.5188,0.7707,24948.2773,1029.8829,0.5262,0.7287,0.6820,8482.5586,0.1962,0.4630,0.1253,1.4547,1.2773,0.0349,0.2035,1.7525,1.3522,1.6951,1.7471,2.6364,1.4171,1.5184,1567.9050,223.2025,72.3573,5.0906,513.8119,298.5229,452.3133,278.9369,RFEnsemble
Melicytus ramiflorus,I,0.9942,9.6048,15.4198,48.8986,298.9139,5.3596,173.4331,-40.9144,4.1794,26218.4531,1572.2203,1.5720,0.0057,-0.0198,1881.0116,0.9835,0.0088,-0.9986,12.7408,9.1433,0.4607,3.4294,23.3003,3.4556,19.8443,11.7235,14.2287,17.1496,8.3793,1389.1733,229.2764,40.1497,47.9784,501.7689,207.8652,297.4713,392.1046,RFEnsemble
Melicytus ramiflorus,Gr,-0.0573,-8.0148,-12.3275,-40.2234,-301.6021,0.5416,-0.1575,-0.1059,-0.3649,-8699.7539,271.8524,0.1693,0.0462,-0.0681,-5087.1230,0.0030,0.8951,-0.0065,1.7283,0.9849,0.0308,-0.0122,2.0931,1.1810,0.9118,1.4450,2.1807,1.6638,1.6969,-2024.8540,-263.0707,-93.8448,11.1166,-639.5858,-380.5734,-504.7679,-439.5559,RFEnsemble
Hedycarya arborea,D,1.0989,18.7197,30.1934,96.3853,705.6102,4.9966,175.8648,-39.2468,4.7441,45388.8125,1353.9702,1.5563,0.0132,0.2184,5277.8022,0.9783,-0.8654,-0.9907,11.3210,8.0139,0.4255,3.4858,21.5159,2.7035,18.8124,10.0833,13.0804,15.8680,6.9603,2544.7803,366.8032,98.7643,38.1438,856.6265,428.6202,565.2184,676.4448,RFEnsemble
Hedycarya arborea,Is,0.1037,8.0149,12.8265,41.0970,217.6898,0.4302,2.0624,2.4395,1.0611,20602.5684,1533.8385,0.6460,0.7100,0.7037,3634.1272,0.1481,0.9963,0.0517,1.7828,1.2754,0.0246,0.3086,1.7436,2.1917,2.1035,1.6734,2.1936,1.6522,2.0308,786.2790,113.4187,32.7838,7.4569,258.7774,143.5320,201.3893,172.1990,RFEnsemble
Hedycarya arborea,Ds,0.0944,9.4456,16.0517,52.8664,203.9919,0.3628,2.7443,1.9131,0.4435,23253.4121,970.7183,0.5350,0.7305,0.6469,5045.6016,0.2071,0.5012,0.1361,1.1507,0.9938,0.0256,0.1687,1.2636,1.2980,1.4204,1.3013,2.1767,1.0755,1.2680,1294.8156,170.4051,65.5390,5.5874,408.0600,253.7340,355.7373,249.6113,RFEnsemble
Hedycarya arborea,I,0.9911,9.5700,15.4150,48.6538,258.2718,5.2906,174.4905,-39.6058,4.2399,23015.9297,1490.8676,1.5087,-0.0269,-0.0035,1697.3278,0.9895,-0.0853,-0.9992,13.4444,9.0068,0.4592,3.3771,23.8257,4.2237,19.6019,12.0753,15.3774,17.8198,9.1868,1701.1077,274.6840,50.5809,47.0373,608.9643,257.2426,359.3020,480.8688,RFEnsemble
Hedycarya arborea,Gr,-0.1078,-9.1497,-14.7783,-47.7315,-447.3384,0.2939,-1.3743,-0.3591,-0.5042,-22372.8828,136.8973,-0.0476,-0.0401,-0.2218,-3580.4746,0.0112,0.7801,-0.0085,2.1233,0.9928,0.0337,-0.1088,2.3098,1.5202,0.7895,1.9920,2.2971,1.9518,2.2265,-843.6726,-92.1192,-48.1834,8.8935,-247.6622,-171.3775,-205.9164,-195.5760,RFEnsemble
Griselinia littoralis,D,1.0445,19.4981,31.3983,101.4724,493.2473,4.8362,172.7504,-40.0961,4.1367,19691.6582,1714.9470,1.2738,-0.0186,0.0059,8200.1211,0.9729,-0.3222,-0.9944,12.2063,7.7780,0.4259,3.3099,21.9917,3.8283,18.1633,11.2233,13.7167,16.5062,8.0519,2614.2019,392.4364,95.4208,41.9013,896.0017,435.9777,594.5966,670.7794,RFEnsemble
Griselinia littoralis,Is,0.1114,9.3000,14.8176,48.1991,387.2844,0.4601,2.8301,2.6016,0.8660,26291.9609,1119.4630,0.6018,0.7234,0.6896,5003.9580,0.1897,0.9537,0.0368,2.1285,1.3127,0.0330,0.3673,2.1404,2.2215,2.0802,1.9850,2.9822,1.9775,2.4043,966.0206,136.2906,42.3662,8.9051,316.7709,177.0609,233.4871,224.5873,RFEnsemble
